"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","CVSSv2_Severity","CVSSv2_Score","CVSSv2","CVSSv3_BaseSeverity","CVSSv3_BaseScore","CVSSv3","CPE Confidence","Evidence Count"
"","Mon, 12 Oct 2020 15:03:36 -0500",bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,C:\Users\daves\git\beneficiary-fhir-data\apps\bfd-server-test-perf\target\bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,"A set of stress tests for the BFD Server, using Apache JMeter and Ansible.","",5a95af4030e19690727dbb200cd97613,5e9dca784f1879be0d472b4e0095c34ceb1a1852,pkg:maven/gov.cms.bfd/bfd-server-test-perf@1.0.0-SNAPSHOT,cpe:2.3:a:apache:http_server:1.0:snapshot:*:*:*:*:*:*,CVE-1999-0107,NVD-CWE-Other,Buffer overflow in Apache 1.2.5 and earlier allows a remote attacker to cause a denial of service with a large number of GET requests containing a large number of / characters.,NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,"","","",HIGH,37
"","Mon, 12 Oct 2020 15:03:36 -0500",bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,C:\Users\daves\git\beneficiary-fhir-data\apps\bfd-server-test-perf\target\bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,"A set of stress tests for the BFD Server, using Apache JMeter and Ansible.","",5a95af4030e19690727dbb200cd97613,5e9dca784f1879be0d472b4e0095c34ceb1a1852,pkg:maven/gov.cms.bfd/bfd-server-test-perf@1.0.0-SNAPSHOT,cpe:2.3:a:apache:http_server:1.0:snapshot:*:*:*:*:*:*,CVE-1999-0236,NVD-CWE-Other,ScriptAlias directory in NCSA and Apache httpd allowed attackers to read CGI programs.,NVD,HIGH,10.0,/AV:N/AC:L/Au:N/C:C/I:C/A:C,"","","",HIGH,37
"","Mon, 12 Oct 2020 15:03:36 -0500",bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,C:\Users\daves\git\beneficiary-fhir-data\apps\bfd-server-test-perf\target\bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,"A set of stress tests for the BFD Server, using Apache JMeter and Ansible.","",5a95af4030e19690727dbb200cd97613,5e9dca784f1879be0d472b4e0095c34ceb1a1852,pkg:maven/gov.cms.bfd/bfd-server-test-perf@1.0.0-SNAPSHOT,cpe:2.3:a:apache:http_server:1.0:snapshot:*:*:*:*:*:*,CVE-1999-0289,NVD-CWE-Other,The Apache web server for Win32 may provide access to restricted files when a . (dot) is appended to a requested URL.,NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:N/A:N,"","","",HIGH,37
"","Mon, 12 Oct 2020 15:03:36 -0500",bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,C:\Users\daves\git\beneficiary-fhir-data\apps\bfd-server-test-perf\target\bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,"A set of stress tests for the BFD Server, using Apache JMeter and Ansible.","",5a95af4030e19690727dbb200cd97613,5e9dca784f1879be0d472b4e0095c34ceb1a1852,pkg:maven/gov.cms.bfd/bfd-server-test-perf@1.0.0-SNAPSHOT,cpe:2.3:a:apache:http_server:1.0:snapshot:*:*:*:*:*:*,CVE-1999-0678,NVD-CWE-Other,"A default configuration of Apache on Debian GNU/Linux sets the ServerRoot to /usr/doc, which allows remote users to read documentation files for the entire server.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:N/A:N,"","","",HIGH,37
"","Mon, 12 Oct 2020 15:03:36 -0500",bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,C:\Users\daves\git\beneficiary-fhir-data\apps\bfd-server-test-perf\target\bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,"A set of stress tests for the BFD Server, using Apache JMeter and Ansible.","",5a95af4030e19690727dbb200cd97613,5e9dca784f1879be0d472b4e0095c34ceb1a1852,pkg:maven/gov.cms.bfd/bfd-server-test-perf@1.0.0-SNAPSHOT,cpe:2.3:a:apache:http_server:1.0:snapshot:*:*:*:*:*:*,CVE-1999-1199,NVD-CWE-Other,"Apache WWW server 1.3.1 and earlier allows remote attackers to cause a denial of service (resource exhaustion) via a large number of MIME headers with the same name, aka the ""sioux"" vulnerability.",NVD,HIGH,10.0,/AV:N/AC:L/Au:N/C:C/I:C/A:C,"","","",HIGH,37
"","Mon, 12 Oct 2020 15:03:36 -0500",bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,C:\Users\daves\git\beneficiary-fhir-data\apps\bfd-server-test-perf\target\bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,"A set of stress tests for the BFD Server, using Apache JMeter and Ansible.","",5a95af4030e19690727dbb200cd97613,5e9dca784f1879be0d472b4e0095c34ceb1a1852,pkg:maven/gov.cms.bfd/bfd-server-test-perf@1.0.0-SNAPSHOT,cpe:2.3:a:apache:http_server:1.0:snapshot:*:*:*:*:*:*,CVE-1999-1293,NVD-CWE-Other,"mod_proxy in Apache 1.2.5 and earlier allows remote attackers to cause a denial of service via malformed FTP commands, which causes Apache to dump core.",NVD,HIGH,10.0,/AV:N/AC:L/Au:N/C:C/I:C/A:C,"","","",HIGH,37
"","Mon, 12 Oct 2020 15:03:36 -0500",bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,C:\Users\daves\git\beneficiary-fhir-data\apps\bfd-server-test-perf\target\bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,"A set of stress tests for the BFD Server, using Apache JMeter and Ansible.","",5a95af4030e19690727dbb200cd97613,5e9dca784f1879be0d472b4e0095c34ceb1a1852,pkg:maven/gov.cms.bfd/bfd-server-test-perf@1.0.0-SNAPSHOT,cpe:2.3:a:apache:http_server:1.0:snapshot:*:*:*:*:*:*,CVE-1999-1412,NVD-CWE-Other,"A possible interaction between Apple MacOS X release 1.0 and Apache HTTP server allows remote attackers to cause a denial of service (crash) via a flood of HTTP GET requests to CGI programs, which generates a large number of processes.",NVD,HIGH,10.0,/AV:N/AC:L/Au:N/C:C/I:C/A:C,"","","",HIGH,37
"","Mon, 12 Oct 2020 15:03:36 -0500",bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,C:\Users\daves\git\beneficiary-fhir-data\apps\bfd-server-test-perf\target\bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,"A set of stress tests for the BFD Server, using Apache JMeter and Ansible.","",5a95af4030e19690727dbb200cd97613,5e9dca784f1879be0d472b4e0095c34ceb1a1852,pkg:maven/gov.cms.bfd/bfd-server-test-perf@1.0.0-SNAPSHOT,cpe:2.3:a:apache:http_server:1.0:snapshot:*:*:*:*:*:*,CVE-2000-0913,NVD-CWE-Other,mod_rewrite in Apache 1.3.12 and earlier allows remote attackers to read arbitrary files if a RewriteRule directive is expanded to include a filename whose name contains a regular expression.,NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:N/A:N,"","","",HIGH,37
"","Mon, 12 Oct 2020 15:03:36 -0500",bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,C:\Users\daves\git\beneficiary-fhir-data\apps\bfd-server-test-perf\target\bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,"A set of stress tests for the BFD Server, using Apache JMeter and Ansible.","",5a95af4030e19690727dbb200cd97613,5e9dca784f1879be0d472b4e0095c34ceb1a1852,pkg:maven/gov.cms.bfd/bfd-server-test-perf@1.0.0-SNAPSHOT,cpe:2.3:a:apache:http_server:1.0:snapshot:*:*:*:*:*:*,CVE-2001-0925,NVD-CWE-Other,"The default installation of Apache before 1.3.19 allows remote attackers to list directories instead of the multiview index.html file via an HTTP request for a path that contains many / (slash) characters, which causes the path to be mishandled by (1) mod_negotiation, (2) mod_dir, or (3) mod_autoindex.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:N/A:N,"","","",HIGH,37
"","Mon, 12 Oct 2020 15:03:36 -0500",bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,C:\Users\daves\git\beneficiary-fhir-data\apps\bfd-server-test-perf\target\bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,"A set of stress tests for the BFD Server, using Apache JMeter and Ansible.","",5a95af4030e19690727dbb200cd97613,5e9dca784f1879be0d472b4e0095c34ceb1a1852,pkg:maven/gov.cms.bfd/bfd-server-test-perf@1.0.0-SNAPSHOT,cpe:2.3:a:apache:http_server:1.0:snapshot:*:*:*:*:*:*,CVE-2001-1534,NVD-CWE-Other,"mod_usertrack in Apache 1.3.11 through 1.3.20 generates session ID's using predictable information including host IP address, system time and server process ID, which allows local users to obtain session ID's and bypass authentication when these session ID's are used for authentication.",NVD,LOW,2.1,/AV:L/AC:L/Au:N/C:P/I:N/A:N,"","","",HIGH,37
"","Mon, 12 Oct 2020 15:03:36 -0500",bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,C:\Users\daves\git\beneficiary-fhir-data\apps\bfd-server-test-perf\target\bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,"A set of stress tests for the BFD Server, using Apache JMeter and Ansible.","",5a95af4030e19690727dbb200cd97613,5e9dca784f1879be0d472b4e0095c34ceb1a1852,pkg:maven/gov.cms.bfd/bfd-server-test-perf@1.0.0-SNAPSHOT,cpe:2.3:a:apache:http_server:1.0:snapshot:*:*:*:*:*:*,CVE-2001-1556,NVD-CWE-Other,"The log files in Apache web server contain information directly supplied by clients and does not filter or quote control characters, which could allow remote attackers to hide HTTP requests and spoof source IP addresses when logs are viewed with UNIX programs such as cat, tail, and grep.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:P/A:N,"","","",HIGH,37
"","Mon, 12 Oct 2020 15:03:36 -0500",bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,C:\Users\daves\git\beneficiary-fhir-data\apps\bfd-server-test-perf\target\bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,"A set of stress tests for the BFD Server, using Apache JMeter and Ansible.","",5a95af4030e19690727dbb200cd97613,5e9dca784f1879be0d472b4e0095c34ceb1a1852,pkg:maven/gov.cms.bfd/bfd-server-test-perf@1.0.0-SNAPSHOT,cpe:2.3:a:apache:http_server:1.0:snapshot:*:*:*:*:*:*,CVE-2002-0392,NVD-CWE-Other,"Apache 1.3 through 1.3.24, and Apache 2.0 through 2.0.36, allows remote attackers to cause a denial of service and possibly execute arbitrary code via a chunk-encoded HTTP request that causes Apache to use an incorrect size.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,"","","",HIGH,37
"","Mon, 12 Oct 2020 15:03:36 -0500",bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,C:\Users\daves\git\beneficiary-fhir-data\apps\bfd-server-test-perf\target\bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,"A set of stress tests for the BFD Server, using Apache JMeter and Ansible.","",5a95af4030e19690727dbb200cd97613,5e9dca784f1879be0d472b4e0095c34ceb1a1852,pkg:maven/gov.cms.bfd/bfd-server-test-perf@1.0.0-SNAPSHOT,cpe:2.3:a:apache:http_server:1.0:snapshot:*:*:*:*:*:*,CVE-2003-0020,NVD-CWE-Other,"Apache does not filter terminal escape sequences from its error logs, which could make it easier for attackers to insert those sequences into terminal emulators containing vulnerabilities related to escape sequences.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:P/A:N,"","","",HIGH,37
"","Mon, 12 Oct 2020 15:03:36 -0500",bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,C:\Users\daves\git\beneficiary-fhir-data\apps\bfd-server-test-perf\target\bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,"A set of stress tests for the BFD Server, using Apache JMeter and Ansible.","",5a95af4030e19690727dbb200cd97613,5e9dca784f1879be0d472b4e0095c34ceb1a1852,pkg:maven/gov.cms.bfd/bfd-server-test-perf@1.0.0-SNAPSHOT,cpe:2.3:a:apache:http_server:1.0:snapshot:*:*:*:*:*:*,CVE-2003-0460,NVD-CWE-Other,"The rotatelogs program on Apache before 1.3.28, for Windows and OS/2 systems, does not properly ignore certain control characters that are received over the pipe, which could allow remote attackers to cause a denial of service.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,"","","",HIGH,37
"","Mon, 12 Oct 2020 15:03:36 -0500",bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,C:\Users\daves\git\beneficiary-fhir-data\apps\bfd-server-test-perf\target\bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,"A set of stress tests for the BFD Server, using Apache JMeter and Ansible.","",5a95af4030e19690727dbb200cd97613,5e9dca784f1879be0d472b4e0095c34ceb1a1852,pkg:maven/gov.cms.bfd/bfd-server-test-perf@1.0.0-SNAPSHOT,cpe:2.3:a:apache:http_server:1.0:snapshot:*:*:*:*:*:*,CVE-2003-0789,NVD-CWE-Other,"mod_cgid in Apache before 2.0.48, when using a threaded MPM, does not properly handle CGI redirect paths, which could cause Apache to send the output of a CGI program to the wrong client.",NVD,HIGH,10.0,/AV:N/AC:L/Au:N/C:C/I:C/A:C,"","","",HIGH,37
"","Mon, 12 Oct 2020 15:03:36 -0500",bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,C:\Users\daves\git\beneficiary-fhir-data\apps\bfd-server-test-perf\target\bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,"A set of stress tests for the BFD Server, using Apache JMeter and Ansible.","",5a95af4030e19690727dbb200cd97613,5e9dca784f1879be0d472b4e0095c34ceb1a1852,pkg:maven/gov.cms.bfd/bfd-server-test-perf@1.0.0-SNAPSHOT,cpe:2.3:a:apache:http_server:1.0:snapshot:*:*:*:*:*:*,CVE-2003-0987,NVD-CWE-Other,mod_digest for Apache before 1.3.31 does not properly verify the nonce of a client response by using a AuthNonce secret.,NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,"","","",HIGH,37
"","Mon, 12 Oct 2020 15:03:36 -0500",bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,C:\Users\daves\git\beneficiary-fhir-data\apps\bfd-server-test-perf\target\bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,"A set of stress tests for the BFD Server, using Apache JMeter and Ansible.","",5a95af4030e19690727dbb200cd97613,5e9dca784f1879be0d472b4e0095c34ceb1a1852,pkg:maven/gov.cms.bfd/bfd-server-test-perf@1.0.0-SNAPSHOT,cpe:2.3:a:apache:http_server:1.0:snapshot:*:*:*:*:*:*,CVE-2004-0173,NVD-CWE-Other,"Directory traversal vulnerability in Apache 1.3.29 and earlier, and Apache 2.0.48 and earlier, when running on Cygwin, allows remote attackers to read arbitrary files via a URL containing ""..%5C"" (dot dot encoded backslash) sequences.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:N/A:N,"","","",HIGH,37
"","Mon, 12 Oct 2020 15:03:36 -0500",bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,C:\Users\daves\git\beneficiary-fhir-data\apps\bfd-server-test-perf\target\bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,"A set of stress tests for the BFD Server, using Apache JMeter and Ansible.","",5a95af4030e19690727dbb200cd97613,5e9dca784f1879be0d472b4e0095c34ceb1a1852,pkg:maven/gov.cms.bfd/bfd-server-test-perf@1.0.0-SNAPSHOT,cpe:2.3:a:apache:http_server:1.0:snapshot:*:*:*:*:*:*,CVE-2004-0174,NVD-CWE-Other,"Apache 1.4.x before 1.3.30, and 2.0.x before 2.0.49, when using multiple listening sockets on certain platforms, allows remote attackers to cause a denial of service (blocked new connections) via a ""short-lived connection on a rarely-accessed listening socket.""",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,"","","",HIGH,37
"","Mon, 12 Oct 2020 15:03:36 -0500",bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,C:\Users\daves\git\beneficiary-fhir-data\apps\bfd-server-test-perf\target\bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,"A set of stress tests for the BFD Server, using Apache JMeter and Ansible.","",5a95af4030e19690727dbb200cd97613,5e9dca784f1879be0d472b4e0095c34ceb1a1852,pkg:maven/gov.cms.bfd/bfd-server-test-perf@1.0.0-SNAPSHOT,cpe:2.3:a:apache:http_server:1.0:snapshot:*:*:*:*:*:*,CVE-2004-0263,NVD-CWE-Other,"PHP 4.3.4 and earlier in Apache 1.x and 2.x (mod_php) can leak global variables between virtual hosts that are handled by the same Apache child process but have different settings, which could allow remote attackers to obtain sensitive information.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:N/A:N,"","","",HIGH,37
"","Mon, 12 Oct 2020 15:03:36 -0500",bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,C:\Users\daves\git\beneficiary-fhir-data\apps\bfd-server-test-perf\target\bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,"A set of stress tests for the BFD Server, using Apache JMeter and Ansible.","",5a95af4030e19690727dbb200cd97613,5e9dca784f1879be0d472b4e0095c34ceb1a1852,pkg:maven/gov.cms.bfd/bfd-server-test-perf@1.0.0-SNAPSHOT,cpe:2.3:a:apache:http_server:1.0:snapshot:*:*:*:*:*:*,CVE-2004-0942,NVD-CWE-Other,Apache webserver 2.0.52 and earlier allows remote attackers to cause a denial of service (CPU consumption) via an HTTP GET request with a MIME header containing multiple lines with a large number of space characters.,NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,"","","",HIGH,37
"","Mon, 12 Oct 2020 15:03:36 -0500",bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,C:\Users\daves\git\beneficiary-fhir-data\apps\bfd-server-test-perf\target\bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,"A set of stress tests for the BFD Server, using Apache JMeter and Ansible.","",5a95af4030e19690727dbb200cd97613,5e9dca784f1879be0d472b4e0095c34ceb1a1852,pkg:maven/gov.cms.bfd/bfd-server-test-perf@1.0.0-SNAPSHOT,cpe:2.3:a:apache:http_server:1.0:snapshot:*:*:*:*:*:*,CVE-2004-2343,NVD-CWE-Other,"** DISPUTED ** Apache HTTP Server 2.0.47 and earlier allows local users to bypass .htaccess file restrictions, as specified in httpd.conf with directives such as Deny From All, by using an ErrorDocument directive. NOTE: the vendor has disputed this issue, since the .htaccess mechanism is only intended to restrict external web access, and a local user already has the privileges to perform the same operations without using ErrorDocument.",NVD,HIGH,7.2,/AV:L/AC:L/Au:N/C:C/I:C/A:C,"","","",HIGH,37
"","Mon, 12 Oct 2020 15:03:36 -0500",bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,C:\Users\daves\git\beneficiary-fhir-data\apps\bfd-server-test-perf\target\bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,"A set of stress tests for the BFD Server, using Apache JMeter and Ansible.","",5a95af4030e19690727dbb200cd97613,5e9dca784f1879be0d472b4e0095c34ceb1a1852,pkg:maven/gov.cms.bfd/bfd-server-test-perf@1.0.0-SNAPSHOT,cpe:2.3:a:apache:http_server:1.0:snapshot:*:*:*:*:*:*,CVE-2007-0086,NVD-CWE-Other,"** DISPUTED **  The Apache HTTP Server, when accessed through a TCP connection with a large window size, allows remote attackers to cause a denial of service (network bandwidth consumption) via a Range header that specifies multiple copies of the same fragment.  NOTE: the severity of this issue has been disputed by third parties, who state that the large window size required by the attack is not normally supported or configured by the server, or that a DDoS-style attack would accomplish the same goal.",NVD,HIGH,7.8,/AV:N/AC:L/Au:N/C:N/I:N/A:C,"","","",HIGH,37
"","Mon, 12 Oct 2020 15:03:36 -0500",bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,C:\Users\daves\git\beneficiary-fhir-data\apps\bfd-server-test-perf\target\bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,"A set of stress tests for the BFD Server, using Apache JMeter and Ansible.","",5a95af4030e19690727dbb200cd97613,5e9dca784f1879be0d472b4e0095c34ceb1a1852,pkg:maven/gov.cms.bfd/bfd-server-test-perf@1.0.0-SNAPSHOT,cpe:2.3:a:apache:http_server:1.0:snapshot:*:*:*:*:*:*,CVE-2007-4723,"CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'), CWE-287 Improper Authentication","Directory traversal vulnerability in Ragnarok Online Control Panel 4.3.4a, when the Apache HTTP Server is used, allows remote attackers to bypass authentication via directory traversal sequences in a URI that ends with the name of a publicly available page, as demonstrated by a ""/...../"" sequence and an account_manage.php/login.php final component for reaching the protected account_manage.php page.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,"","","",HIGH,37
"","Mon, 12 Oct 2020 15:03:36 -0500",bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,C:\Users\daves\git\beneficiary-fhir-data\apps\bfd-server-test-perf\target\bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,"A set of stress tests for the BFD Server, using Apache JMeter and Ansible.","",5a95af4030e19690727dbb200cd97613,5e9dca784f1879be0d472b4e0095c34ceb1a1852,pkg:maven/gov.cms.bfd/bfd-server-test-perf@1.0.0-SNAPSHOT,cpe:2.3:a:apache:http_server:1.0:snapshot:*:*:*:*:*:*,CVE-2007-5156,NVD-CWE-Other,"Incomplete blacklist vulnerability in editor/filemanager/upload/php/upload.php in FCKeditor, as used in SiteX CMS 0.7.3.beta, La-Nai CMS, Syntax CMS, Cardinal Cms, and probably other products, allows remote attackers to upload and execute arbitrary PHP code via a file whose name contains "".php."" and has an unknown extension, which is recognized as a .php file by the Apache HTTP server, a different vulnerability than CVE-2006-0658 and CVE-2006-2529. Per: http://cwe.mitre.org/data/definitions/184.html 'CWE-184: Incomplete Blacklist'",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,"","","",HIGH,37
"","Mon, 12 Oct 2020 15:03:36 -0500",bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,C:\Users\daves\git\beneficiary-fhir-data\apps\bfd-server-test-perf\target\bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,"A set of stress tests for the BFD Server, using Apache JMeter and Ansible.","",5a95af4030e19690727dbb200cd97613,5e9dca784f1879be0d472b4e0095c34ceb1a1852,pkg:maven/gov.cms.bfd/bfd-server-test-perf@1.0.0-SNAPSHOT,cpe:2.3:a:apache:http_server:1.0:snapshot:*:*:*:*:*:*,CVE-2007-6750,CWE-399 Resource Management Errors,"The Apache HTTP Server 1.x and 2.x allows remote attackers to cause a denial of service (daemon outage) via partial HTTP requests, as demonstrated by Slowloris, related to the lack of the mod_reqtimeout module in versions before 2.2.15.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,"","","",HIGH,37
"","Mon, 12 Oct 2020 15:03:36 -0500",bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,C:\Users\daves\git\beneficiary-fhir-data\apps\bfd-server-test-perf\target\bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,"A set of stress tests for the BFD Server, using Apache JMeter and Ansible.","",5a95af4030e19690727dbb200cd97613,5e9dca784f1879be0d472b4e0095c34ceb1a1852,pkg:maven/gov.cms.bfd/bfd-server-test-perf@1.0.0-SNAPSHOT,cpe:2.3:a:apache:http_server:1.0:snapshot:*:*:*:*:*:*,CVE-2008-2579,NVD-CWE-noinfo,"Unspecified vulnerability in the WebLogic Server Plugins for Apache, Sun and IIS web servers component in Oracle BEA Product Suite 10.0 MP1, 9.2 MP3, 9.1, 9.0, 8.1 SP6, 7.0 SP7, and 6.1 SP7 has unknown impact and remote attack vectors.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,"","","",HIGH,37
"","Mon, 12 Oct 2020 15:03:36 -0500",bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,C:\Users\daves\git\beneficiary-fhir-data\apps\bfd-server-test-perf\target\bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,"A set of stress tests for the BFD Server, using Apache JMeter and Ansible.","",5a95af4030e19690727dbb200cd97613,5e9dca784f1879be0d472b4e0095c34ceb1a1852,pkg:maven/gov.cms.bfd/bfd-server-test-perf@1.0.0-SNAPSHOT,cpe:2.3:a:apache:http_server:1.0:snapshot:*:*:*:*:*:*,CVE-2008-2939,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Cross-site scripting (XSS) vulnerability in proxy_ftp.c in the mod_proxy_ftp module in Apache 2.0.63 and earlier, and mod_proxy_ftp.c in the mod_proxy_ftp module in Apache 2.2.9 and earlier 2.2 versions, allows remote attackers to inject arbitrary web script or HTML via a wildcard in the last directory component in the pathname in an FTP URI.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,"","","",HIGH,37
"","Mon, 12 Oct 2020 15:03:36 -0500",bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,C:\Users\daves\git\beneficiary-fhir-data\apps\bfd-server-test-perf\target\bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,"A set of stress tests for the BFD Server, using Apache JMeter and Ansible.","",5a95af4030e19690727dbb200cd97613,5e9dca784f1879be0d472b4e0095c34ceb1a1852,pkg:maven/gov.cms.bfd/bfd-server-test-perf@1.0.0-SNAPSHOT,cpe:2.3:a:apache:http_server:1.0:snapshot:*:*:*:*:*:*,CVE-2009-1195,CWE-16 Configuration,"The Apache HTTP Server 2.2.11 and earlier 2.2 versions does not properly handle Options=IncludesNOEXEC in the AllowOverride directive, which allows local users to gain privileges by configuring (1) Options Includes, (2) Options +Includes, or (3) Options +IncludesNOEXEC in a .htaccess file, and then inserting an exec element in a .shtml file.",NVD,MEDIUM,4.9,/AV:L/AC:L/Au:N/C:N/I:N/A:C,"","","",HIGH,37
"","Mon, 12 Oct 2020 15:03:36 -0500",bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,C:\Users\daves\git\beneficiary-fhir-data\apps\bfd-server-test-perf\target\bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,"A set of stress tests for the BFD Server, using Apache JMeter and Ansible.","",5a95af4030e19690727dbb200cd97613,5e9dca784f1879be0d472b4e0095c34ceb1a1852,pkg:maven/gov.cms.bfd/bfd-server-test-perf@1.0.0-SNAPSHOT,cpe:2.3:a:apache:http_server:1.0:snapshot:*:*:*:*:*:*,CVE-2009-1890,CWE-189 Numeric Errors,"The stream_reqbody_cl function in mod_proxy_http.c in the mod_proxy module in the Apache HTTP Server before 2.3.3, when a reverse proxy is configured, does not properly handle an amount of streamed data that exceeds the Content-Length value, which allows remote attackers to cause a denial of service (CPU consumption) via crafted requests.",NVD,HIGH,7.1,/AV:N/AC:M/Au:N/C:N/I:N/A:C,"","","",HIGH,37
"","Mon, 12 Oct 2020 15:03:36 -0500",bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,C:\Users\daves\git\beneficiary-fhir-data\apps\bfd-server-test-perf\target\bfd-server-test-perf-1.0.0-SNAPSHOT-uber.jar,"A set of stress tests for the BFD Server, using Apache JMeter and Ansible.","",5a95af4030e19690727dbb200cd97613,5e9dca784f1879be0d472b4e0095c34ceb1a1852,pkg:maven/gov.cms.bfd/bfd-server-test-perf@1.0.0-SNAPSHOT,cpe:2.3:a:apache:http_server:1.0:snapshot:*:*:*:*:*:*,CVE-2009-1891,CWE-399 Resource Management Errors,"The mod_deflate module in Apache httpd 2.2.11 and earlier compresses large files until completion even after the associated network connection is closed, which allows remote attackers to cause a denial of service (CPU consumption).",NVD,HIGH,7.1,/AV:N/AC:M/Au:N/C:N/I:N/A:C,"","","",HIGH,37
