SYSTEM,CODE,DISPLAY
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,27P,"SKILLED NURSING, RESERVED FOR NATIONAL ASSIGNMENT, QIO ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,280,"SKILLED NURSING, SWING BED, NONPAYMENT/ZERO CLAIMS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,281,"SKILLED NURSING, SWING BED, ADMIT THROUGH DISCHARGE CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,282,"SKILLED NURSING, SWING BED, INTERIM-FIRST CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,283,"SKILLED NURSING, SWING BED, INTERIM-CONTINUING CLAIMS (NOT VALID FOR PPS BILLS)"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,284,"SKILLED NURSING, SWING BED, INTERIM-LAST CLAIM (NOT VALID FOR PPS BILLS)"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,285,"SKILLED NURSING, SWING BED, LATE CHARGE ONLY"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,287,"SKILLED NURSING, SWING BED, REPLACEMENT OF PRIOR CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,288,"SKILLED NURSING, SWING BED, VOID/CANCEL OF A PRIOR CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,289,"SKILLED NURSING, SWING BED, FINAL CLAIM FOR A HOME HEALTH PPS EPISODE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,28A,"SKILLED NURSING, SWING BED, ADMISSION/ELECTION NOTICE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,28B,"SKILLED NURSING, SWING BED, HOSPICE/MEDICARE COORDINATED CARE DEMONSTRATION/RELIGIOUS NONMEDICAL HEALTH CARE INSTITUTION TERMINATION/REVOCATION NOTICE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,28C,"SKILLED NURSING, SWING BED, HOSPICE CHANGE OF PROVIDER NOTICE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,28D,"SKILLED NURSING, SWING BED, HOSPICE/MEDICARE COORDINATED CARE DEMONSTRATION/RELIGIOUS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,28E,"SKILLED NURSING, SWING BED, HOSPICE CHANGE OF OWNERSHIP"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,28F,"SKILLED NURSING, SWING BED, BENEFICIARY INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,28G,"SKILLED NURSING, SWING BED, CWF INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,28H,"SKILLED NURSING, SWING BED, CMS INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,28I,"SKILLED NURSING, SWING BED, FI ADJUSTMENT CLAIM (OTHER THAN QIO OR PROVIDER)"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,28J,"SKILLED NURSING, SWING BED, INITIATED ADJUSTMENT CLAIM-OTHER"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,28K,"SKILLED NURSING, SWING BED, OIG INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,28M,"SKILLED NURSING, SWING BED, MSP INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,28O,"SKILLED NURSING - SWING BEDS, NONPAYMENT/ZERO CLAIMS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,28P,"SKILLED NURSING, SWING BED, QIO ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,28Q,"SKILLED NURSING - SWING BEDS, CLAIM SUBMITTED FOR RECONSIDERATION/REOPENING OUTSIDE OF TIMELY LIMITS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,28X,SNF SWING BED
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,28Y,"SKILLED NURSING - SWING BEDS, REPLACEMENT OF PRIOR ABBREVIATED ENCOUNTER SUBMISSION"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,28Z,"SKILLED NURSING - SWING BEDS, NEW ABBREVIATED ENCOUNTER SUBMISSION"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,290,"SKILLED NURSING, RESERVED FOR NATIONAL ASSIGNMENT, NONPAYMENT/ZERO CLAIMS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,291,"SKILLED NURSING, RESERVED FOR NATIONAL ASSIGNMENT, ADMIT THROUGH DISCHARGE CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,292,"SKILLED NURSING, RESERVED FOR NATIONAL ASSIGNMENT, INTERIM-FIRST CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,293,"SKILLED NURSING, RESERVED FOR NATIONAL ASSIGNMENT, INTERIM-CONTINUING CLAIMS (NOT VALID FOR PPS BILLS)"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,294,"SKILLED NURSING, RESERVED FOR NATIONAL ASSIGNMENT, INTERIM-LAST CLAIM (NOT VALID FOR PPS BILLS)"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,295,"SKILLED NURSING, RESERVED FOR NATIONAL ASSIGNMENT, LATE CHARGE ONLY"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,297,"SKILLED NURSING, RESERVED FOR NATIONAL ASSIGNMENT, REPLACEMENT OF PRIOR CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,298,"SKILLED NURSING, RESERVED FOR NATIONAL ASSIGNMENT, VOID/CANCEL OF A PRIOR CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,299,"SKILLED NURSING, RESERVED FOR NATIONAL ASSIGNMENT, FINAL CLAIM FOR A HOME HEALTH PPS EPISODE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,29A,"SKILLED NURSING, RESERVED FOR NATIONAL ASSIGNMENT, ADMISSION/ELECTION NOTICE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,29B,"SKILLED NURSING, RESERVED FOR NATIONAL ASSIGNMENT, HOSPICE/MEDICARE COORDINATED CARE DEMONSTRATION/RELIGIOUS NONMEDICAL HEALTH CARE INSTITUTION TERMINATION/REVOCATION NOTICE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,29C,"SKILLED NURSING, RESERVED FOR NATIONAL ASSIGNMENT, HOSPICE CHANGE OF PROVIDER NOTICE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,29D,"SKILLED NURSING, RESERVED FOR NATIONAL ASSIGNMENT, HOSPICE/MEDICARE COORDINATED CARE DEMONSTRATION/RELIGIOUS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,29E,"SKILLED NURSING, RESERVED FOR NATIONAL ASSIGNMENT, HOSPICE CHANGE OF OWNERSHIP"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,29F,"SKILLED NURSING, RESERVED FOR NATIONAL ASSIGNMENT, BENEFICIARY INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,29G,"SKILLED NURSING, RESERVED FOR NATIONAL ASSIGNMENT, CWF INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,29H,"SKILLED NURSING, RESERVED FOR NATIONAL ASSIGNMENT, CMS INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,29I,"SKILLED NURSING, RESERVED FOR NATIONAL ASSIGNMENT, FI ADJUSTMENT CLAIM (OTHER THAN QIO OR PROVIDER)"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,29J,"SKILLED NURSING, RESERVED FOR NATIONAL ASSIGNMENT, INITIATED ADJUSTMENT CLAIM-OTHER"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,29K,"SKILLED NURSING, RESERVED FOR NATIONAL ASSIGNMENT, OIG INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,29M,"SKILLED NURSING, RESERVED FOR NATIONAL ASSIGNMENT, MSP INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,29P,"SKILLED NURSING, RESERVED FOR NATIONAL ASSIGNMENT, QIO ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,310,"HOME HEALTH, INPATIENT (PART A), NONPAYMENT/ZERO CLAIMS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,311,"HOME HEALTH, INPATIENT (PART A), ADMIT THROUGH DISCHARGE CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,312,"HOME HEALTH, INPATIENT (PART A), INTERIM-FIRST CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,313,"HOME HEALTH, INPATIENT (PART A), INTERIM-CONTINUING CLAIMS (NOT VALID FOR PPS BILLS)"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,314,"HOME HEALTH, INPATIENT (PART A), INTERIM-LAST CLAIM (NOT VALID FOR PPS BILLS)"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,315,"HOME HEALTH, INPATIENT (PART A), LATE CHARGE ONLY"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,317,"HOME HEALTH, INPATIENT (PART A), REPLACEMENT OF PRIOR CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,318,"HOME HEALTH, INPATIENT (PART A), VOID/CANCEL OF A PRIOR CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,319,"HOME HEALTH, INPATIENT (PART A), FINAL CLAIM FOR A HOME HEALTH PPS EPISODE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,31A,"HOME HEALTH, INPATIENT (PART A), ADMISSION/ELECTION NOTICE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,31B,"HOME HEALTH, INPATIENT (PART A), HOSPICE/MEDICARE COORDINATED CARE DEMONSTRATION/RELIGIOUS NONMEDICAL HEALTH CARE INSTITUTION TERMINATION/REVOCATION NOTICE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,31C,"HOME HEALTH, INPATIENT (PART A), HOSPICE CHANGE OF PROVIDER NOTICE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,31D,"HOME HEALTH, INPATIENT (PART A), HOSPICE/MEDICARE COORDINATED CARE DEMONSTRATION/RELIGIOUS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,31E,"HOME HEALTH, INPATIENT (PART A), HOSPICE CHANGE OF OWNERSHIP"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,31F,"HOME HEALTH, INPATIENT (PART A), BENEFICIARY INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,31G,"HOME HEALTH, INPATIENT (PART A), CWF INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,31H,"HOME HEALTH, INPATIENT (PART A), CMS INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,31I,"HOME HEALTH, INPATIENT (PART A), FI ADJUSTMENT CLAIM (OTHER THAN QIO OR PROVIDER)"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,31J,"HOME HEALTH, INPATIENT (PART A), INITIATED ADJUSTMENT CLAIM-OTHER"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,31K,"HOME HEALTH, INPATIENT (PART A), OIG INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,31M,"HOME HEALTH, INPATIENT (PART A), MSP INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,31P,"HOME HEALTH, INPATIENT (PART A), QIO ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,320,"HOME HEALTH, INPATIENT (PART B), NONPAYMENT/ZERO CLAIMS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,321,"HOME HEALTH, INPATIENT (PART B), ADMIT THROUGH DISCHARGE CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,322,"HOME HEALTH, INPATIENT (PART B), INTERIM-FIRST CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,323,"HOME HEALTH, INPATIENT (PART B), INTERIM-CONTINUING CLAIMS (NOT VALID FOR PPS BILLS)"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,324,"HOME HEALTH, INPATIENT (PART B), INTERIM-LAST CLAIM (NOT VALID FOR PPS BILLS)"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,325,"HOME HEALTH, INPATIENT (PART B), LATE CHARGE ONLY"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,327,"HOME HEALTH, INPATIENT (PART B), REPLACEMENT OF PRIOR CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,328,"HOME HEALTH, INPATIENT (PART B), VOID/CANCEL OF A PRIOR CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,329,"HOME HEALTH, INPATIENT (PART B), FINAL CLAIM FOR A HOME HEALTH PPS EPISODE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,32A,"HOME HEALTH, INPATIENT (PART B), ADMISSION/ELECTION NOTICE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,32B,"HOME HEALTH, INPATIENT (PART B), HOSPICE/MEDICARE COORDINATED CARE DEMONSTRATION/RELIGIOUS NONMEDICAL HEALTH CARE INSTITUTION TERMINATION/REVOCATION NOTICE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,32C,"HOME HEALTH, INPATIENT (PART B), HOSPICE CHANGE OF PROVIDER NOTICE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,32D,"HOME HEALTH, INPATIENT (PART B), HOSPICE/MEDICARE COORDINATED CARE DEMONSTRATION/RELIGIOUS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,32E,"HOME HEALTH, INPATIENT (PART B), HOSPICE CHANGE OF OWNERSHIP"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,32F,"HOME HEALTH, INPATIENT (PART B), BENEFICIARY INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,32G,"HOME HEALTH, INPATIENT (PART B), CWF INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,32H,"HOME HEALTH, INPATIENT (PART B), CMS INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,32I,"HOME HEALTH, INPATIENT (PART B), FI ADJUSTMENT CLAIM (OTHER THAN QIO OR PROVIDER)"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,32J,"HOME HEALTH, INPATIENT (PART B), INITIATED ADJUSTMENT CLAIM-OTHER"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,32K,"HOME HEALTH, INPATIENT (PART B), OIG INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,32M,"HOME HEALTH, INPATIENT (PART B), MSP INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,32O,"HOME HEALTH SERVICES UNDER A PLAN OF TREATMENT (EFFECTIVE ON 10/1/13), NONPAYMENT/ZERO CLAIMS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,32P,"HOME HEALTH, INPATIENT (PART B), QIO ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,32Q,"HOME HEALTH SERVICES UNDER A PLAN OF TREATMENT (EFFECTIVE ON 10/1/13), CLAIM SUBMITTED FOR RECONSIDERATION/REOPENING OUTSIDE OF TIMELY LIMITS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,32X,HOME HEALTH
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,32Y,"HOME HEALTH SERVICES UNDER A PLAN OF TREATMENT (EFFECTIVE ON 10/1/13), REPLACEMENT OF PRIOR ABBREVIATED ENCOUNTER SUBMISSION"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,32Z,"HOME HEALTH SERVICES UNDER A PLAN OF TREATMENT (EFFECTIVE ON 10/1/13), NEW ABBREVIATED ENCOUNTER SUBMISSION"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,330,"HOME HEALTH, OUTPATIENT, NONPAYMENT/ZERO CLAIMS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,331,"HOME HEALTH, OUTPATIENT, ADMIT THROUGH DISCHARGE CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,332,"HOME HEALTH, OUTPATIENT, INTERIM-FIRST CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,333,"HOME HEALTH, OUTPATIENT, INTERIM-CONTINUING CLAIMS (NOT VALID FOR PPS BILLS)"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,334,"HOME HEALTH, OUTPATIENT, INTERIM-LAST CLAIM (NOT VALID FOR PPS BILLS)"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,335,"HOME HEALTH, OUTPATIENT, LATE CHARGE ONLY"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,337,"HOME HEALTH, OUTPATIENT, REPLACEMENT OF PRIOR CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,338,"HOME HEALTH, OUTPATIENT, VOID/CANCEL OF A PRIOR CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,339,"HOME HEALTH, OUTPATIENT, FINAL CLAIM FOR A HOME HEALTH PPS EPISODE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,33A,"HOME HEALTH, OUTPATIENT, ADMISSION/ELECTION NOTICE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,33B,"HOME HEALTH, OUTPATIENT, HOSPICE/MEDICARE COORDINATED CARE DEMONSTRATION/RELIGIOUS NONMEDICAL HEALTH CARE INSTITUTION TERMINATION/REVOCATION NOTICE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,33C,"HOME HEALTH, OUTPATIENT, HOSPICE CHANGE OF PROVIDER NOTICE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,33D,"HOME HEALTH, OUTPATIENT, HOSPICE/MEDICARE COORDINATED CARE DEMONSTRATION/RELIGIOUS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,33E,"HOME HEALTH, OUTPATIENT, HOSPICE CHANGE OF OWNERSHIP"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,33F,"HOME HEALTH, OUTPATIENT, BENEFICIARY INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,33G,"HOME HEALTH, OUTPATIENT, CWF INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,33H,"HOME HEALTH, OUTPATIENT, CMS INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,33I,"HOME HEALTH, OUTPATIENT, FI ADJUSTMENT CLAIM (OTHER THAN QIO OR PROVIDER)"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,33J,"HOME HEALTH, OUTPATIENT, INITIATED ADJUSTMENT CLAIM-OTHER"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,33K,"HOME HEALTH, OUTPATIENT, OIG INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,33M,"HOME HEALTH, OUTPATIENT, MSP INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,33P,"HOME HEALTH, OUTPATIENT, QIO ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,33X,HOME HEALTH
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,340,"HOME HEALTH, OTHER (PART B), NONPAYMENT/ZERO CLAIMS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,341,"HOME HEALTH, OTHER (PART B), ADMIT THROUGH DISCHARGE CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,342,"HOME HEALTH, OTHER (PART B), INTERIM-FIRST CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,343,"HOME HEALTH, OTHER (PART B), INTERIM-CONTINUING CLAIMS (NOT VALID FOR PPS BILLS)"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,344,"HOME HEALTH, OTHER (PART B), INTERIM-LAST CLAIM (NOT VALID FOR PPS BILLS)"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,345,"HOME HEALTH, OTHER (PART B), LATE CHARGE ONLY"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,347,"HOME HEALTH, OTHER (PART B), REPLACEMENT OF PRIOR CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,348,"HOME HEALTH, OTHER (PART B), VOID/CANCEL OF A PRIOR CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,349,"HOME HEALTH, OTHER (PART B), FINAL CLAIM FOR A HOME HEALTH PPS EPISODE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,34A,"HOME HEALTH, OTHER (PART B), ADMISSION/ELECTION NOTICE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,34B,"HOME HEALTH, OTHER (PART B), HOSPICE/MEDICARE COORDINATED CARE DEMONSTRATION/RELIGIOUS NONMEDICAL HEALTH CARE INSTITUTION TERMINATION/REVOCATION NOTICE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,34C,"HOME HEALTH, OTHER (PART B), HOSPICE CHANGE OF PROVIDER NOTICE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,34D,"HOME HEALTH, OTHER (PART B), HOSPICE/MEDICARE COORDINATED CARE DEMONSTRATION/RELIGIOUS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,34E,"HOME HEALTH, OTHER (PART B), HOSPICE CHANGE OF OWNERSHIP"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,34F,"HOME HEALTH, OTHER (PART B), BENEFICIARY INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,34G,"HOME HEALTH, OTHER (PART B), CWF INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,34H,"HOME HEALTH, OTHER (PART B), CMS INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,34I,"HOME HEALTH, OTHER (PART B), FI ADJUSTMENT CLAIM (OTHER THAN QIO OR PROVIDER)"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,34J,"HOME HEALTH, OTHER (PART B), INITIATED ADJUSTMENT CLAIM-OTHER"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,34K,"HOME HEALTH, OTHER (PART B), OIG INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,34M,"HOME HEALTH, OTHER (PART B), MSP INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,34O,"HOME HEALTH SERVICES NOT UNDER A PLAN OF TREATMENT (EFFECTIVE 10/1/13), NONPAYMENT/ZERO CLAIMS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,34P,"HOME HEALTH, OTHER (PART B), QIO ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,34Q,"HOME HEALTH SERVICES NOT UNDER A PLAN OF TREATMENT (EFFECTIVE 10/1/13), CLAIM SUBMITTED FOR RECONSIDERATION/REOPENING OUTSIDE OF TIMELY LIMITS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,34X,HOME HEALTH (PART B ONLY)
